cod_ibge;municipio;ano;pop_urb;pop_rur;pop_tot;grau_urb
3551603;Serra Negra;2010;22874;3491;26365;86,76
3551702;Sertãozinho;2010;108636;1300;109936;98,82
3551801;Sete Barras;2010;7194;5817;13011;55,29
3551900;Severínia;2010;14758;726;15484;95,31
3552007;Silveiras;2010;2877;2911;5788;49,71
3552106;Socorro;2010;24920;11731;36651;67,99
3552205;Sorocaba;2010;579819;5961;585780;98,98
3552304;Sud Mennucci;2010;6388;1046;7434;85,93
3552403;Sumaré;2010;238065;2836;240901;98,82
3552502;Suzano;2010;252950;9229;262179;96,48
3552551;Suzanópolis;2010;2255;1123;3378;66,76
3552601;Tabapuã;2010;10512;843;11355;92,58
3552700;Tabatinga;2010;12565;2106;14671;85,65
3552809;Taboão da Serra;2010;244095;0;244095;100
3552908;Taciba;2010;4849;861;5710;84,92
3553005;Taguaí;2010;7733;3062;10795;71,64
3553104;Taiaçu;2010;5337;555;5892;90,58
3553203;Taiúva;2010;4967;480;5447;91,19
3553302;Tambaú;2010;19908;2497;22405;88,86
3553401;Tanabi;2010;21723;2319;24042;90,35
3553500;Tapiraí;2010;5731;2285;8016;71,49
3553609;Tapiratiba;2010;10506;2233;12739;82,47
3553658;Taquaral;2010;2613;113;2726;95,85
3553708;Taquaritinga;2010;51153;2819;53972;94,78
3553807;Taquarituba;2010;19576;2712;22288;87,83
3553856;Taquarivaí;2010;2808;2337;5145;54,58
3553906;Tarabaí;2010;6103;497;6600;92,47
3553955;Tarumã;2010;12107;758;12865;94,11
3554003;Tatuí;2010;102138;5064;107202;95,28
3554102;Taubaté;2010;272373;6006;278379;97,84
3554201;Tejupá;2010;3123;1690;4813;64,89
3554300;Teodoro Sampaio;2010;17355;4019;21374;81,2
3554409;Terra Roxa;2010;8100;398;8498;95,32
3554508;Tietê;2010;33447;3342;36789;90,92
3554607;Timburi;2010;1925;722;2647;72,72
3554656;Torre de Pedra;2010;1468;785;2253;65,16
3554706;Torrinha;2010;7936;1390;9326;85,1
3554755;Trabiju;2010;1417;126;1543;91,83
3554805;Tremembé;2010;36886;4042;40928;90,12
3554904;Três Fronteiras;2010;4596;829;5425;84,72
3554953;Tuiuti;2010;2964;2957;5921;50,06
3555000;Tupã;2010;60929;2546;63475;95,99
3555109;Tupi Paulista;2010;11200;3061;14261;78,54
3555208;Turiúba;2010;1580;350;1930;81,87
3555307;Turmalina;2010;1409;572;1981;71,13
3555356;Ubarana;2010;4836;443;5279;91,61
3555406;Ubatuba;2010;76802;1891;78693;97,6
3555505;Ubirajara;2010;3228;1197;4425;72,95
3555604;Uchôa;2010;8797;670;9467;92,92
3555703;União Paulista;2010;1222;375;1597;76,52
3555802;Urânia;2010;7436;1400;8836;84,16
3555901;Uru;2010;1082;170;1252;86,42
3556008;Urupês;2010;11307;1399;12706;88,99
3556107;Valentim Gentil;2010;10052;961;11013;91,27
3556206;Valinhos;2010;101413;5156;106569;95,16
3556305;Valparaíso;2010;21434;1105;22539;95,1
3556354;Vargem;2010;4412;4372;8784;50,23
3556404;Vargem Grande do Sul;2010;37249;1991;39240;94,93
3556453;Vargem Grande Paulista;2010;42899;0;42899;100
3556503;Várzea Paulista;2010;106961;0;106961;100
3556602;Vera Cruz;2010;9366;1406;10772;86,95
3556701;Vinhedo;2010;61459;1994;63453;96,86
3556800;Viradouro;2010;16779;506;17285;97,07
3556909;Vista Alegre do Alto;2010;6333;532;6865;92,25
3556958;Vitória Brasil;2010;1434;302;1736;82,6
3557006;Votorantim;2010;104549;4146;108695;96,19
3557105;Votuporanga;2010;82241;2371;84612;97,2
3557154;Zacarias;2010;1833;498;2331;78,64
3557204;Chavantes;2010;11140;975;12115;91,95
3557303;Estiva Gerbi;2010;8002;2031;10033;79,76
3500105;Adamantina;2015;32398;1481;33879;95,63
3500204;Adolfo;2015;3205;296;3501;91,55
3500303;Aguaí;2015;30950;2959;33909;91,27
3500402;Águas da Prata;2015;6996;704;7700;90,86
3500501;Águas de Lindóia;2015;17691;160;17851;99,1
3500550;Águas de Santa Bárbara;2015;4437;1332;5769;76,91
3500600;Águas de São Pedro;2015;2928;0;2928;100
3500709;Agudos;2015;33955;1419;35374;95,99
3500758;Alambari;2015;4204;1137;5341;78,71
3500808;Alfredo Marcondes;2015;3429;487;3916;87,56
3500907;Altair;2015;3227;704;3931;82,09
3501004;Altinópolis;2015;13972;1590;15562;89,78
3501103;Alto Alegre;2015;3340;727;4067;82,12
3501152;Alumínio;2015;14606;2809;17415;83,87
3501202;Álvares Florence;2015;2660;1094;3754;70,86
3501301;Álvares Machado;2015;21412;2190;23602;90,72
3501400;Álvaro de Carvalho;2015;3171;1672;4843;65,48
3501509;Alvinlândia;2015;2819;274;3093;91,14
3501608;Americana;2015;222118;1042;223160;99,53
3501707;Américo Brasiliense;2015;37213;284;37497;99,24
3501806;Américo de Campos;2015;4926;805;5731;85,95
3501905;Amparo;2015;55435;12484;67919;81,62
3502002;Analândia;2015;3753;840;4593;81,71
3502101;Andradina;2015;52341;3434;55775;93,84
3502200;Angatuba;2015;17137;6225;23362;73,35
3502309;Anhembi;2015;4765;1407;6172;77,2
3502408;Anhumas;2015;3280;576;3856;85,06
3502507;Aparecida;2015;34849;514;35363;98,55
3502606;Aparecida d'Oeste;2015;3627;656;4283;84,68
3502705;Apiaí;2015;19022;5681;24703;77
3502754;Araçariguama;2015;19138;0;19138;100
3502804;Araçatuba;2015;182935;3598;186533;98,07
3502903;Araçoiaba da Serra;2015;20557;9350;29907;68,74
3503000;Aramina;2015;5083;257;5340;95,19
3503109;Arandu;2015;4860;1278;6138;79,18
3503158;Arapeí;2015;1890;582;2472;76,46
3503208;Araraquara;2015;213387;6244;219631;97,16
3503307;Araras;2015;118829;6356;125185;94,92
3503356;Arco-Íris;2015;1126;731;1857;60,64
3503406;Arealva;2015;6540;1487;8027;81,48
3503505;Areias;2015;2517;1237;3754;67,05
3503604;Areiópolis;2015;9720;964;10684;90,98
3503703;Ariranha;2015;8478;475;8953;94,69
3503802;Artur Nogueira;2015;44273;4626;48899;90,54
3503901;Arujá;2015;79273;3164;82437;96,16
3503950;Aspásia;2015;1292;494;1786;72,34
3504008;Assis;2015;94119;4296;98415;95,63
3504107;Atibaia;2015;123405;10037;133442;92,48
3504206;Auriflama;2015;13273;1093;14366;92,39
3504305;Avaí;2015;3442;1684;5126;67,15
3504404;Avanhandava;2015;9899;1808;11707;84,56
3504503;Avaré;2015;82107;3277;85384;96,16
3504602;Bady Bassitt;2015;14645;964;15609;93,82
3504701;Balbinos;2015;1187;2504;3691;32,16
3504800;Bálsamo;2015;7752;614;8366;92,66
3504909;Bananal;2015;8573;1850;10423;82,25
3505005;Barão de Antonina;2015;2032;1215;3247;62,58
3505104;Barbosa;2015;5898;1036;6934;85,06
3505203;Bariri;2015;31469;1403;32872;95,73
3505302;Barra Bonita;2015;34375;683;35058;98,05
3505351;Barra do Chapéu;2015;1584;3796;5380;29,44
3505401;Barra do Turvo;2015;3362;4297;7659;43,9
3505500;Barretos;2015;111863;3515;115378;96,95
3505609;Barrinha;2015;30125;338;30463;98,89
3505708;Barueri;2015;253047;0;253047;100
3505807;Bastos;2015;17724;2535;20259;87,49
3505906;Batatais;2015;51713;6762;58475;88,44
3506003;Bauru;2015;348991;5937;354928;98,33
3506102;Bebedouro;2015;71568;3135;74703;95,8
3506201;Bento de Abreu;2015;2645;169;2814;93,99
3506300;Bernardino de Campos;2015;9763;1007;10770;90,65
3506359;Bertioga;2015;54972;688;55660;98,76
3506409;Bilac;2015;6967;502;7469;93,28
3506508;Birigui;2015;112268;3227;115495;97,21
3506607;Biritiba Mirim;2015;26358;4097;30455;86,55
3506706;Boa Esperança do Sul;2015;12811;1309;14120;90,73
3506805;Bocaina;2015;10701;826;11527;92,83
3506904;Bofete;2015;6615;3761;10376;63,75
3507001;Boituva;2015;50071;3157;53228;94,07
3507100;Bom Jesus dos Perdões;2015;19849;2274;22123;89,72
3507159;Bom Sucesso de Itararé;2015;2648;1055;3703;71,51
3507209;Borá;2015;629;179;808;77,85
3507308;Boracéia;2015;4091;430;4521;90,49
3507407;Borborema;2015;13843;1133;14976;92,43
3507456;Borebi;2015;2215;229;2444;90,63
3507506;Botucatu;2015;130137;4721;134858;96,5
3507605;Bragança Paulista;2015;152793;3448;156241;97,79
3507704;Braúna;2015;4801;503;5304;90,52
3507753;Brejo Alegre;2015;2250;427;2677;84,05
3507803;Brodowski;2015;22292;388;22680;98,29
3507902;Brotas;2015;19734;3062;22796;86,57
3508009;Buri;2015;15678;3381;19059;82,26
3508108;Buritama;2015;15282;771;16053;95,2
3508207;Buritizal;2015;3465;723;4188;82,74
3508306;Cabrália Paulista;2015;3756;566;4322;86,9
3508405;Cabreúva;2015;39820;5736;45556;87,41
3508504;Caçapava;2015;75592;12754;88346;85,56
3508603;Cachoeira Paulista;2015;25789;5436;31225;82,59
3508702;Caconde;2015;13084;5601;18685;70,02
3508801;Cafelândia;2015;15004;1935;16939;88,58
3508900;Caiabu;2015;3420;674;4094;83,54
3509007;Caieiras;2015;91719;1920;93639;97,95
3509106;Caiuá;2015;2042;3287;5329;38,32
3509205;Cajamar;2015;69980;1033;71013;98,55
3509254;Cajati;2015;20978;7525;28503;73,6
3509304;Cajobi;2015;9392;566;9958;94,32
3509403;Cajuru;2015;21882;2655;24537;89,18
3509452;Campina do Monte Alegre;2015;4919;771;5690;86,45
3509502;Campinas;2015;1115037;19509;1134546;98,28
3509601;Campo Limpo Paulista;2015;78619;0;78619;100
3509700;Campos do Jordão;2015;48691;306;48997;99,38
3509809;Campos Novos Paulista;2015;3758;919;4677;80,35
3509908;Cananéia;2015;10522;1689;12211;86,17
3509957;Canas;2015;4492;241;4733;94,91
3510005;Cândido Mota;2015;28374;1591;29965;94,69
3510104;Cândido Rodrigues;2015;2227;448;2675;83,25
3510153;Canitar;2015;4457;217;4674;95,36
3510203;Capão Bonito;2015;38531;7602;46133;83,52
3510302;Capela do Alto;2015;16135;2871;19006;84,89
3510401;Capivari;2015;49709;1738;51447;96,62
3510500;Caraguatatuba;2015;104734;4264;108998;96,09
3510609;Carapicuíba;2015;383226;0;383226;100
3510708;Cardoso;2015;10767;1001;11768;91,49
3510807;Casa Branca;2015;23793;5110;28903;82,32
3510906;Cássia dos Coqueiros;2015;1856;697;2553;72,7
3511003;Castilho;2015;14649;4763;19412;75,46
3511102;Catanduva;2015;114362;926;115288;99,2
3511201;Catiguá;2015;6812;534;7346;92,73
3511300;Cedral;2015;6842;1592;8434;81,12
3511409;Cerqueira César;2015;16740;1651;18391;91,02
3511508;Cerquilho;2015;41112;2243;43355;94,83
3511607;Cesário Lange;2015;11151;5365;16516;67,52
3511706;Charqueada;2015;14617;1426;16043;91,11
3511904;Clementina;2015;7454;289;7743;96,27
3512001;Colina;2015;16559;956;17515;94,54
3512100;Colômbia;2015;4442;1583;6025;73,73
3512209;Conchal;2015;25190;1098;26288;95,82
3512308;Conchas;2015;13928;2789;16717;83,32
3512407;Cordeirópolis;2015;20500;2324;22824;89,82
3512506;Coroados;2015;4694;926;5620;83,52
3512605;Coronel Macedo;2015;3902;993;4895;79,71
3512704;Corumbataí;2015;2286;1633;3919;58,33
3512803;Cosmópolis;2015;60672;4656;65328;92,87
3512902;Cosmorama;2015;5175;1925;7100;72,89
3513009;Cotia;2015;224980;0;224980;100
3513108;Cravinhos;2015;32481;632;33113;98,09
3513207;Cristais Paulista;2015;6294;1738;8032;78,36
3513306;Cruzália;2015;1506;680;2186;68,89
3513405;Cruzeiro;2015;76709;1872;78581;97,62
3513504;Cubatão;2015;124043;0;124043;100
3513603;Cunha;2015;12858;8839;21697;59,26
3513702;Descalvado;2015;28999;2798;31797;91,2
3513801;Diadema;2015;396234;0;396234;100
3513850;Dirce Reis;2015;1357;351;1708;79,45
3513900;Divinolândia;2015;7855;3165;11020;71,28
3514007;Dobrada;2015;8240;188;8428;97,77
3514106;Dois Córregos;2015;24829;1041;25870;95,98
3514205;Dolcinópolis;2015;1938;131;2069;93,67
3514304;Dourado;2015;7819;721;8540;91,56
3514403;Dracena;2015;40984;3263;44247;92,63
3514502;Duartina;2015;11037;1079;12116;91,09
3514601;Dumont;2015;8731;229;8960;97,44
3514700;Echaporã;2015;5089;1173;6262;81,27
3514809;Eldorado;2015;7297;7531;14828;49,21
3514908;Elias Fausto;2015;13628;2984;16612;82,04
3514924;Elisiário;2015;3084;240;3324;92,78
3514957;Embaúba;2015;2096;312;2408;87,04
3515004;Embu;2015;256031;0;256031;100
3515103;Embu-Guaçu;2015;63690;1745;65435;97,33
3515129;Emilianópolis;2015;2609;445;3054;85,43
3515152;Engenheiro Coelho;2015;13699;4644;18343;74,68
3515186;Espírito Santo do Pinhal;2015;38118;4176;42294;90,13
3515194;Espírito Santo do Turvo;2015;3865;654;4519;85,53
3515202;Estrela d'Oeste;2015;6968;1189;8157;85,42
3515301;Estrela do Norte;2015;2207;447;2654;83,16
3515350;Euclides da Cunha Paulista;2015;6094;3406;9500;64,15
3515400;Fartura;2015;12632;2829;15461;81,7
3515509;Fernandópolis;2015;63544;2008;65552;96,94
3515608;Fernando Prestes;2015;4898;663;5561;88,08
3515657;Fernão;2015;928;676;1604;57,86
3515707;Ferraz de Vasconcelos;2015;172664;8111;180775;95,51
3515806;Flora Rica;2015;1396;258;1654;84,4
3515905;Floreal;2015;2432;494;2926;83,12
3516002;Flórida Paulista;2015;9821;2626;12447;78,9
3516101;Florínia;2015;2485;265;2750;90,36
3516200;Franca;2015;325443;5816;331259;98,24
3516309;Francisco Morato;2015;163725;333;164058;99,8
3516408;Franco da Rocha;2015;131019;11195;142214;92,13
3516507;Gabriel Monteiro;2015;2335;367;2702;86,42
3516606;Gália;2015;5120;1610;6730;76,08
3516705;Garça;2015;39609;3160;42769;92,61
3516804;Gastão Vidigal;2015;4153;360;4513;92,02
3516853;Gavião Peixoto;2015;3872;644;4516;85,74
3516903;General Salgado;2015;9290;1396;10686;86,94
3517000;Getulina;2015;8589;2208;10797;79,55
3517109;Glicério;2015;3516;1148;4664;75,39
3517208;Guaiçara;2015;10440;894;11334;92,11
3517307;Guaimbê;2015;4889;577;5466;89,44
3517406;Guaíra;2015;37079;1248;38327;96,74
3517505;Guapiaçu;2015;17505;1984;19489;89,82
3517604;Guapiara;2015;7286;10404;17690;41,19
3517703;Guará;2015;19772;550;20322;97,29
3517802;Guaraçai;2015;6801;1639;8440;80,58
3517901;Guaraci;2015;9597;897;10494;91,45
3518008;Guarani d'Oeste;2015;1728;219;1947;88,75
3518107;Guarantã;2015;5689;747;6436;88,39
3518206;Guararapes;2015;29351;2094;31445;93,34
3518305;Guararema;2015;23769;3852;27621;86,05
3518404;Guaratinguetá;2015;110040;5406;115446;95,32
3518503;Guareí;2015;8758;6405;15163;57,76
3518602;Guariba;2015;36676;675;37351;98,19
3518701;Guarujá;2015;303318;58;303376;99,98
3518800;Guarulhos;2015;1288364;0;1288364;100
3518859;Guatapará;2015;5555;1649;7204;77,11
3518909;Guzolândia;2015;4296;640;4936;87,03
3519006;Herculândia;2015;8318;662;8980;92,63
3519055;Holambra;2015;10364;2696;13060;79,36
3519071;Hortolândia;2015;211690;0;211690;100
3519105;Iacanga;2015;9411;1291;10702;87,94
3519204;Iacri;2015;5199;1154;6353;81,84
3519253;Iaras;2015;2947;3677;6624;44,49
3519303;Ibaté;2015;31616;1200;32816;96,34
3519402;Ibirá;2015;10716;805;11521;93,01
3519501;Ibirarema;2015;6643;478;7121;93,29
3519600;Ibitinga;2015;54092;1965;56057;96,49
3519709;Ibiúna;2015;26549;47308;73857;35,95
3519808;Icém;2015;6694;1066;7760;86,26
3519907;Iepê;2015;7075;693;7768;91,08
3520004;Igaraçu do Tietê;2015;23603;136;23739;99,43
3520103;Igarapava;2015;27304;1457;28761;94,93
3520202;Igaratá;2015;7507;1568;9075;82,72
3520301;Iguape;2015;25272;3810;29082;86,9
3520400;Ilhabela;2015;30822;214;31036;99,31
3520426;Ilha Comprida;2015;9647;0;9647;100
3520442;Ilha Solteira;2015;23917;1570;25487;93,84
3520509;Indaiatuba;2015;223702;2272;225974;98,99
3520608;Indiana;2015;4173;628;4801;86,92
3520707;Indiaporã;2015;3441;428;3869;88,94
3520806;Inúbia Paulista;2015;3362;407;3769;89,2
3520905;Ipaussu;2015;13133;945;14078;93,29
3521002;Iperó;2015;19456;12075;31531;61,7
3521101;Ipeúna;2015;6006;775;6781;88,57
3521150;Ipiguá;2015;3048;1822;4870;62,59
3521200;Iporanga;2015;2641;1698;4339;60,87
3521309;Ipuã;2015;14494;542;15036;96,4
3521408;Iracemápolis;2015;21609;403;22012;98,17
3521507;Irapuã;2015;6846;671;7517;91,07
3521606;Irapuru;2015;5333;2211;7544;70,69
3521705;Itaberá;2015;12755;4923;17678;72,15
3521804;Itaí;2015;19835;5425;25260;78,52
3521903;Itajobi;2015;12560;2060;14620;85,91
3522000;Itaju;2015;2673;792;3465;77,14
3522109;Itanhaém;2015;92179;777;92956;99,16
3522158;Itaóca;2015;1737;1449;3186;54,52
3522208;Itapecerica da Serra;2015;159934;1337;161271;99,17
3522307;Itapetininga;2015;139261;13068;152329;91,42
3522406;Itapeva;2015;78882;10690;89572;88,07
3522505;Itapevi;2015;218853;0;218853;100
3522604;Itapira;2015;65611;4730;70341;93,28
3522653;Itapirapuã Paulista;2015;2005;2001;4006;50,05
3522703;Itápolis;2015;37765;3072;40837;92,48
3522802;Itaporanga;2015;11497;3103;14600;78,75
3522901;Itapuí;2015;12547;466;13013;96,42
3523008;Itapura;2015;3708;932;4640;79,91
3523107;Itaquaquecetuba;2015;345787;0;345787;100
3523206;Itararé;2015;44774;3603;48377;92,55
3523305;Itariri;2015;11097;5263;16360;67,83
3523404;Itatiba;2015;94736;15628;110364;85,84
3523503;Itatinga;2015;17791;1490;19281;92,27
3523602;Itirapina;2015;14967;1403;16370;91,43
3523701;Itirapuã;2015;5177;917;6094;84,95
3523800;Itobi;2015;7001;577;7578;92,39
3523909;Itu;2015;153218;9091;162309;94,4
3524006;Itupeva;2015;47419;4815;52234;90,78
3524105;Ituverava;2015;37235;2315;39550;94,15
3524204;Jaborandi;2015;6268;376;6644;94,34
3524303;Jaboticabal;2015;71445;1646;73091;97,75
3524402;Jacareí;2015;217063;3040;220103;98,62
3524501;Jaci;2015;5675;669;6344;89,45
3524600;Jacupiranga;2015;9340;7815;17155;54,44
3524709;Jaguariúna;2015;49338;1048;50386;97,92
3524808;Jales;2015;44388;2782;47170;94,1
3524907;Jambeiro;2015;2798;3046;5844;47,88
3525003;Jandira;2015;116045;0;116045;100
3525102;Jardinópolis;2015;39373;1120;40493;97,23
3525201;Jarinu;2015;22163;4798;26961;82,2
3525300;Jaú;2015;136018;3826;139844;97,26
3525409;Jeriquara;2015;2673;475;3148;84,91
3525508;Joanópolis;2015;12255;0;12255;100
3525607;João Ramalho;2015;3728;539;4267;87,37
3525706;José Bonifácio;2015;31535;2884;34419;91,62
3525805;Júlio Mesquita;2015;4315;209;4524;95,38
3525854;Jumirim;2015;1906;1169;3075;61,98
3525904;Jundiaí;2015;377413;13627;391040;96,52
3526001;Junqueirópolis;2015;16241;3161;19402;83,71
3526100;Juquiá;2015;12150;6762;18912;64,24
3526209;Juquitiba;2015;24199;5309;29508;82,01
3526308;Lagoinha;2015;3276;1542;4818;68
3526407;Laranjal Paulista;2015;23945;2640;26585;90,07
3526506;Lavínia;2015;4205;4411;8616;48,8
3526605;Lavrinhas;2015;6404;478;6882;93,05
3526704;Leme;2015;94726;1803;96529;98,13
3526803;Lençóis Paulista;2015;62788;1222;64010;98,09
3526902;Limeira;2015;279414;7468;286882;97,4
3527009;Lindóia;2015;7285;0;7285;100
3527108;Lins;2015;72625;859;73484;98,83
3527207;Lorena;2015;82437;2216;84653;97,38
3527256;Lourdes;2015;1816;347;2163;83,96
3527306;Louveira;2015;42064;1258;43322;97,1
3527405;Lucélia;2015;17834;2657;20491;87,03
3527504;Lucianópolis;2015;1807;442;2249;80,35
3527603;Luís Antônio;2015;12637;284;12921;97,8
3527702;Luiziânia;2015;5035;360;5395;93,33
3527801;Lupércio;2015;4100;286;4386;93,48
3527900;Lutécia;2015;2176;484;2660;81,8
3528007;Macatuba;2015;16191;416;16607;97,5
3528106;Macaubal;2015;6935;798;7733;89,68
3528205;Macedônia;2015;2813;804;3617;77,77
3528304;Magda;2015;2651;493;3144;84,32
3528403;Mairinque;2015;36004;8856;44860;80,26
3528502;Mairiporã;2015;81154;8949;90103;90,07
3528601;Manduri;2015;8330;950;9280;89,76
3528700;Marabá Paulista;2015;2166;2701;4867;44,5
3528809;Maracaí;2015;12320;1121;13441;91,66
3528858;Marapoama;2015;2434;347;2781;87,52
3528908;Mariápolis;2015;3281;667;3948;83,11
3529005;Marília;2015;214559;10078;224637;95,51
3529104;Marinópolis;2015;1698;403;2101;80,82
3529203;Martinópolis;2015;21348;3613;24961;85,53
3529302;Matão;2015;77168;1442;78610;98,17
3529401;Mauá;2015;439947;0;439947;100
3529500;Mendonça;2015;4119;745;4864;84,68
3529609;Meridiano;2015;2694;1104;3798;70,93
3529658;Mesópolis;2015;1563;324;1887;82,83
3529708;Miguelópolis;2015;19904;1068;20972;94,91
3529807;Mineiros do Tietê;2015;11771;551;12322;95,53
3529906;Miracatu;2015;10558;9469;20027;52,72
3530003;Mira Estrela;2015;1922;960;2882;66,69
3530102;Mirandópolis;2015;25381;2747;28128;90,23
3530201;Mirante do Paranapanema;2015;10265;7167;17432;58,89
3530300;Mirassol;2015;54526;1413;55939;97,47
3530409;Mirassolândia;2015;3659;842;4501;81,29
3530508;Mococa;2015;62410;4098;66508;93,84
3530607;Mogi das Cruzes;2015;379774;31000;410774;92,45
3530706;Mogi-Guaçu;2015;136604;6466;143070;95,48
3530805;Moji Mirim;2015;84096;4599;88695;94,81
3530904;Mombuca;2015;2828;473;3301;85,67
3531001;Monções;2015;1873;287;2160;86,71
3531100;Mongaguá;2015;50382;221;50603;99,56
3531209;Monte Alegre do Sul;2015;4474;3010;7484;59,78
3531308;Monte Alto;2015;45882;1782;47664;96,26
3531407;Monte Aprazível;2015;20990;1783;22773;92,17
3531506;Monte Azul Paulista;2015;17559;995;18554;94,64
3531605;Monte Castelo;2015;3271;746;4017;81,43
3531704;Monteiro Lobato;2015;1882;2416;4298;43,79
3531803;Monte Mor;2015;51467;2821;54288;94,8
3531902;Morro Agudo;2015;29844;922;30766;97
3532009;Morungaba;2015;11030;1505;12535;87,99
3532058;Motuca;2015;3414;1055;4469;76,39
3532108;Murutinga do Sul;2015;2606;1633;4239;61,48
3532157;Nantes;2015;2710;186;2896;93,58
